State,District,month,Day,Rainfall,Date,flood_occurred
assam,chirang,4,4,67.8961,2022-04-04,0
assam,darrang,4,4,25.9814,2022-04-04,0
assam,dhemaji,4,4,51.6598,2022-04-04,0
assam,dhubri,4,4,41.3842,2022-04-04,0
assam,dibrugarh,4,4,32.2322,2022-04-04,0
assam,dima hasao,4,4,7.93306,2022-04-04,0
assam,goalpara,4,4,55.6509,2022-04-04,0
assam,golaghat,4,4,7.12183,2022-04-04,0
assam,hailakandi,4,4,0.0451921,2022-04-04,0
assam,hojai,4,4,7.45554,2022-04-04,0
assam,jorhat,4,4,6.45427,2022-04-04,0
assam,kamrup,4,4,10.5449,2022-04-04,0
assam,kamrup metro,4,4,3.69214,2022-04-04,0
assam,karbi anglong,4,4,4.21662,2022-04-04,0
assam,karimganj,4,4,0.115927,2022-04-04,0
assam,kokrajhar,4,4,84.1115,2022-04-04,0
assam,lakhimpur,4,4,30.9104,2022-04-04,0
assam,majuli,4,4,10.7676,2022-04-04,0
assam,marigaon,4,4,10.7567,2022-04-04,0
assam,nagaon,4,4,20.0462,2022-04-04,0
assam,nalbari,4,4,14.6395,2022-04-04,0
assam,sivasagar,4,4,20.9356,2022-04-04,0
assam,sonitpur,4,4,44.4144,2022-04-04,0
assam,south salmara mancachar,4,4,18.8477,2022-04-04,0
assam,tinsukia,4,4,33.1489,2022-04-04,0
assam,udalguri,4,4,42.1324,2022-04-04,0
assam,west karbi anglong,4,4,6.04815,2022-04-04,0
bihar,araria,4,4,0.0771114,2022-04-04,0
bihar,arwal,4,4,0.0,2022-04-04,0
bihar,aurangabad,4,4,0.0,2022-04-04,0
bihar,banka,4,4,0.0,2022-04-04,0
bihar,begusarai,4,4,0.0,2022-04-04,0
bihar,bhagalpur,4,4,0.0555457,2022-04-04,0
bihar,bhojpur,4,4,0.0,2022-04-04,0
bihar,buxar,4,4,0.0,2022-04-04,0
bihar,darbhanga,4,4,0.0,2022-04-04,0
bihar,gaya,4,4,0.0146969,2022-04-04,0
bihar,gopalganj,4,4,0.0,2022-04-04,0
bihar,jamui,4,4,0.0,2022-04-04,0
bihar,jehanabad,4,4,0.0,2022-04-04,0
bihar,kaimur (bhabua),4,4,0.0,2022-04-04,0
bihar,katihar,4,4,1.63907,2022-04-04,0
bihar,khagaria,4,4,0.0,2022-04-04,0
bihar,kishanganj,4,4,3.8879,2022-04-04,0
bihar,lakhisarai,4,4,0.0,2022-04-04,0
bihar,madhepura,4,4,0.0,2022-04-04,0
bihar,madhubani,4,4,0.0,2022-04-04,0
bihar,munger,4,4,0.0,2022-04-04,0
bihar,muzaffarpur,4,4,0.0,2022-04-04,0
bihar,nalanda,4,4,0.408876,2022-04-04,0
bihar,nawada,4,4,0.0361,2022-04-04,0
bihar,pashchim champaran,4,4,0.0,2022-04-04,0
bihar,patna,4,4,0.685323,2022-04-04,0
bihar,purbi champaran,4,4,0.0,2022-04-04,0
bihar,purnia,4,4,0.0,2022-04-04,0
bihar,rohtas,4,4,0.0,2022-04-04,0
bihar,saharsa,4,4,0.0,2022-04-04,0
bihar,samastipur,4,4,0.179798,2022-04-04,0
bihar,saran,4,4,0.00018516,2022-04-04,0
bihar,sheikhpura,4,4,0.000182498,2022-04-04,0
bihar,sheohar,4,4,0.0,2022-04-04,0
bihar,sitamarhi,4,4,0.0,2022-04-04,0
bihar,siwan,4,4,0.0,2022-04-04,0
bihar,supaul,4,4,0.0,2022-04-04,0
bihar,vaishali,4,4,0.604858,2022-04-04,0
chandigarh,chandigarh,4,4,0.0,2022-04-04,0
chhattisgarh,balod,4,4,0.0,2022-04-04,0
chhattisgarh,baloda bazar,4,4,0.0,2022-04-04,0
chhattisgarh,balrampur,4,4,0.0,2022-04-04,0
chhattisgarh,bastar,4,4,0.0,2022-04-04,0
chhattisgarh,bemetara,4,4,0.0,2022-04-04,0
chhattisgarh,bijapur,4,4,0.0,2022-04-04,0
chhattisgarh,bilaspur,4,4,0.0,2022-04-04,0
chhattisgarh,dantewada,4,4,0.0,2022-04-04,0
chhattisgarh,dhamtari,4,4,0.0,2022-04-04,0
chhattisgarh,durg,4,4,0.0,2022-04-04,0
chhattisgarh,gariyaband,4,4,0.0,2022-04-04,0
chhattisgarh,gaurella pendra marwahi,4,4,0.0,2022-04-04,0
chhattisgarh,janjgir-champa,4,4,0.0,2022-04-04,0
chhattisgarh,jashpur,4,4,0.0,2022-04-04,0
chhattisgarh,kabirdham,4,4,0.0,2022-04-04,0
chhattisgarh,kanker,4,4,0.0,2022-04-04,0
chhattisgarh,kondagaon,4,4,0.0,2022-04-04,0
chhattisgarh,korba,4,4,0.0,2022-04-04,0
chhattisgarh,korea,4,4,0.0,2022-04-04,0
chhattisgarh,mahasamund,4,4,0.0,2022-04-04,0
chhattisgarh,mungeli,4,4,0.0,2022-04-04,0
chhattisgarh,narayanpur,4,4,0.0,2022-04-04,0
chhattisgarh,raigarh,4,4,0.0,2022-04-04,0
chhattisgarh,raipur,4,4,0.0,2022-04-04,0
chhattisgarh,rajnandgaon,4,4,0.0,2022-04-04,0
chhattisgarh,sukma,4,4,0.0,2022-04-04,0
chhattisgarh,surajpur,4,4,0.0,2022-04-04,0
chhattisgarh,surguja,4,4,0.0,2022-04-04,0
dadra & nagar haveli,dadra and nagar haveli,4,4,0.0,2022-04-04,0
daman & diu,daman,4,4,0.0,2022-04-04,0
daman & diu,diu,4,4,0.0,2022-04-04,0
delhi,central,4,4,0.0,2022-04-04,0
delhi,east,4,4,19.7541,2022-04-04,0
delhi,new delhi,4,4,0.0,2022-04-04,0
delhi,north,4,4,41.2629,2022-04-04,0
delhi,north east,4,4,0.0,2022-04-04,0
delhi,north west,4,4,0.0,2022-04-04,0
delhi,shahdara,4,4,0.0,2022-04-04,0
delhi,south,4,4,22.9813,2022-04-04,0
delhi,south east,4,4,0.0,2022-04-04,0
delhi,south west,4,4,0.0,2022-04-04,0
delhi,west,4,4,28.6137,2022-04-04,0
goa,north goa,4,4,0.0,2022-04-04,0
goa,south goa,4,4,0.0,2022-04-04,0
gujarat,ahmadabad,4,4,0.0,2022-04-04,0
gujarat,amreli,4,4,0.0,2022-04-04,0
gujarat,anand,4,4,0.0,2022-04-04,0
gujarat,arvalli,4,4,0.0,2022-04-04,0
gujarat,banas kantha,4,4,0.0,2022-04-04,0
gujarat,bharuch,4,4,0.0,2022-04-04,0
gujarat,bhavnagar,4,4,0.0,2022-04-04,0
gujarat,botad,4,4,0.0,2022-04-04,0
gujarat,chhotaudepur,4,4,0.0,2022-04-04,0
gujarat,dang,4,4,0.0,2022-04-04,0
gujarat,devbhumi dwarka,4,4,0.0,2022-04-04,0
gujarat,dohad,4,4,0.0,2022-04-04,0
gujarat,gandhinagar,4,4,0.0,2022-04-04,0
gujarat,gir somnath,4,4,0.0,2022-04-04,0
gujarat,jamnagar,4,4,0.0,2022-04-04,0
gujarat,junagadh,4,4,0.0,2022-04-04,0
gujarat,kachchh,4,4,0.0,2022-04-04,0
gujarat,kheda,4,4,0.0,2022-04-04,0
gujarat,mahesana,4,4,0.0,2022-04-04,0
gujarat,mahisagar,4,4,0.0,2022-04-04,0
gujarat,morbi,4,4,0.0,2022-04-04,0
gujarat,narmada,4,4,0.0,2022-04-04,0
gujarat,navsari,4,4,0.0,2022-04-04,0
gujarat,panch mahals,4,4,0.0,2022-04-04,0
gujarat,patan,4,4,0.0,2022-04-04,0
gujarat,porbandar,4,4,0.0,2022-04-04,0
gujarat,rajkot,4,4,0.0,2022-04-04,0
gujarat,sabar kantha,4,4,0.0,2022-04-04,0
gujarat,surat,4,4,0.0,2022-04-04,0
gujarat,surendranagar,4,4,0.0,2022-04-04,0
gujarat,tapi,4,4,0.0,2022-04-04,0
gujarat,vadodara,4,4,0.0,2022-04-04,0
gujarat,valsad,4,4,0.0,2022-04-04,0
haryana,ambala,4,4,0.0,2022-04-04,0
haryana,bhiwani,4,4,0.0,2022-04-04,0
haryana,charki dadri,4,4,0.0,2022-04-04,0
haryana,faridabad,4,4,0.0,2022-04-04,0
haryana,fatehabad,4,4,0.0,2022-04-04,0
haryana,gurugram,4,4,0.0,2022-04-04,0
haryana,hisar,4,4,0.0,2022-04-04,0
haryana,jhajjar,4,4,0.0,2022-04-04,0
haryana,jind,4,4,0.0,2022-04-04,0
haryana,kaithal,4,4,0.0,2022-04-04,0
haryana,karnal,4,4,0.0,2022-04-04,0
haryana,kurukshetra,4,4,0.0,2022-04-04,0
haryana,mahendragarh,4,4,0.0,2022-04-04,0
haryana,nuh,4,4,0.0,2022-04-04,0
haryana,palwal,4,4,0.0,2022-04-04,0
haryana,panchkula,4,4,0.0,2022-04-04,0
haryana,panipat,4,4,0.0,2022-04-04,0
haryana,rewari,4,4,0.0,2022-04-04,0
haryana,rohtak,4,4,0.0,2022-04-04,0
haryana,sirsa,4,4,0.0,2022-04-04,0
haryana,sonipat,4,4,0.0,2022-04-04,0
haryana,yamunanagar,4,4,0.0,2022-04-04,0
himachal pradesh,bilaspur,4,4,0.0,2022-04-04,0
himachal pradesh,chamba,4,4,0.0,2022-04-04,0
himachal pradesh,hamirpur,4,4,0.0,2022-04-04,0
himachal pradesh,kangra,4,4,0.0,2022-04-04,0
himachal pradesh,kinnaur,4,4,0.0,2022-04-04,0
himachal pradesh,kullu,4,4,0.0,2022-04-04,0
himachal pradesh,lahul & spiti,4,4,0.0,2022-04-04,0
himachal pradesh,mandi,4,4,0.0,2022-04-04,0
himachal pradesh,shimla,4,4,0.0,2022-04-04,0
himachal pradesh,sirmaur,4,4,0.0,2022-04-04,0
himachal pradesh,solan,4,4,0.0,2022-04-04,0
himachal pradesh,una,4,4,0.0,2022-04-04,0
jammu & kashmir,anantnag,4,4,0.0,2022-04-04,0
jammu & kashmir,bandipora,4,4,0.0,2022-04-04,0
jammu & kashmir,baramulla,4,4,0.0,2022-04-04,0
jammu & kashmir,budgam,4,4,0.0,2022-04-04,0
jammu & kashmir,doda,4,4,0.0,2022-04-04,0
jammu & kashmir,ganderbal,4,4,0.0,2022-04-04,0
jammu & kashmir,jammu,4,4,0.0,2022-04-04,0
jammu & kashmir,kathua,4,4,0.0,2022-04-04,0
jammu & kashmir,kishtwar,4,4,0.0,2022-04-04,0
jammu & kashmir,kulgam,4,4,0.0,2022-04-04,0
jammu & kashmir,kupwara,4,4,0.0,2022-04-04,0
jammu & kashmir,mirpur,4,4,0.0,2022-04-04,0
jammu & kashmir,muzaffarabad,4,4,0.0,2022-04-04,0
jammu & kashmir,poonch,4,4,0.0,2022-04-04,0
jammu & kashmir,pulwama,4,4,0.0,2022-04-04,0
jammu & kashmir,rajouri,4,4,0.0,2022-04-04,0
jammu & kashmir,ramban,4,4,0.0,2022-04-04,0
jammu & kashmir,reasi,4,4,0.0,2022-04-04,0
jammu & kashmir,samba,4,4,0.0,2022-04-04,0
jammu & kashmir,shopian,4,4,0.0,2022-04-04,0
jammu & kashmir,srinagar,4,4,0.0,2022-04-04,0
jammu & kashmir,udhampur,4,4,0.0,2022-04-04,0
jharkhand,bokaro,4,4,0.0,2022-04-04,0
jharkhand,chatra,4,4,0.0332607,2022-04-04,0
jharkhand,deoghar,4,4,0.0,2022-04-04,0
jharkhand,dhanbad,4,4,0.0,2022-04-04,0
jharkhand,dumka,4,4,0.0,2022-04-04,0
jharkhand,east singhbum,4,4,0.0,2022-04-04,0
jharkhand,garhwa,4,4,0.0,2022-04-04,0
jharkhand,giridih,4,4,0.0,2022-04-04,0
jharkhand,godda,4,4,0.0809129,2022-04-04,0
jharkhand,gumla,4,4,0.0,2022-04-04,0
jharkhand,hazaribagh,4,4,0.0366165,2022-04-04,0
jharkhand,jamtara,4,4,0.0,2022-04-04,0
jharkhand,khunti,4,4,0.0,2022-04-04,0
jharkhand,koderma,4,4,0.112107,2022-04-04,0
jharkhand,latehar,4,4,0.0,2022-04-04,0
jharkhand,lohardaga,4,4,0.0,2022-04-04,0
jharkhand,pakur,4,4,0.899721,2022-04-04,0
jharkhand,palamu,4,4,0.0,2022-04-04,0
jharkhand,ramgarh,4,4,0.0,2022-04-04,0
jharkhand,ranchi,4,4,0.0,2022-04-04,0
jharkhand,sahebganj,4,4,5.72494,2022-04-04,0
jharkhand,saraikela kharsawan,4,4,0.0,2022-04-04,0
jharkhand,simdega,4,4,0.0,2022-04-04,0
jharkhand,west singhbhum,4,4,0.0,2022-04-04,0
karnataka,bagalkote,4,4,0.0,2022-04-04,0
karnataka,ballari,4,4,0.655397,2022-04-04,0
karnataka,belagavi,4,4,0.0,2022-04-04,0
karnataka,bengaluru rural,4,4,0.0,2022-04-04,0
karnataka,bengaluru urban,4,4,0.0,2022-04-04,0
karnataka,bidar,4,4,0.219066,2022-04-04,0
karnataka,chamarajanagara,4,4,0.0,2022-04-04,0
karnataka,chikkaballapura,4,4,0.0,2022-04-04,0
karnataka,chikkamagaluru,4,4,0.256949,2022-04-04,0
karnataka,chitradurga,4,4,0.0,2022-04-04,0
karnataka,dakshina kannada,4,4,3.19768,2022-04-04,0
karnataka,davangere,4,4,0.161095,2022-04-04,0
karnataka,dharwad,4,4,0.0,2022-04-04,0
karnataka,gadag,4,4,0.0346648,2022-04-04,0
karnataka,hassan,4,4,0.0413513,2022-04-04,0
karnataka,haveri,4,4,0.654903,2022-04-04,0
karnataka,kalaburagi,4,4,0.0,2022-04-04,0
karnataka,kodagu,4,4,0.0,2022-04-04,0
karnataka,kolar,4,4,0.0,2022-04-04,0
karnataka,koppal,4,4,0.020273,2022-04-04,0
karnataka,mandya,4,4,0.0,2022-04-04,0
karnataka,mysuru,4,4,0.213016,2022-04-04,0
karnataka,raichur,4,4,0.0,2022-04-04,0
karnataka,ramanagara,4,4,0.0,2022-04-04,0
karnataka,shivamogga,4,4,1.95217,2022-04-04,0
karnataka,tumakuru,4,4,0.0,2022-04-04,0
karnataka,udupi,4,4,4.38232,2022-04-04,0
karnataka,uttara kannada,4,4,0.472973,2022-04-04,0
karnataka,vijayapura,4,4,0.0288942,2022-04-04,0
karnataka,yadgir,4,4,0.0,2022-04-04,0
kerala,alappuzha,4,4,7.28302,2022-04-04,0
kerala,ernakulam,4,4,2.4421,2022-04-04,0
kerala,idukki,4,4,5.39558,2022-04-04,0
kerala,kannur,4,4,0.0346001,2022-04-04,0
kerala,kasaragod,4,4,0.0447439,2022-04-04,0
kerala,kollam,4,4,0.565047,2022-04-04,0
kerala,kottayam,4,4,6.40532,2022-04-04,0
kerala,kozhikode,4,4,1.01455,2022-04-04,0
kerala,malappuram,4,4,0.242281,2022-04-04,0
kerala,palakkad,4,4,0.00597416,2022-04-04,0
kerala,pathanamthitta,4,4,1.74375,2022-04-04,0
kerala,thiruvananthapuram,4,4,7.35096,2022-04-04,0
kerala,thrissur,4,4,0.409166,2022-04-04,0
kerala,wayanad,4,4,3.95028,2022-04-04,0
ladakh,kargil,4,4,0.0,2022-04-04,0
ladakh,leh ladakh,4,4,0.0,2022-04-04,0
lakshadweep,lakshadweep district,4,4,0.0,2022-04-04,0
madhya pradesh,agar malwa,4,4,0.0,2022-04-04,0
madhya pradesh,alirajpur,4,4,0.0,2022-04-04,0
madhya pradesh,anuppur,4,4,0.0,2022-04-04,0
madhya pradesh,ashoknagar,4,4,0.0,2022-04-04,0
madhya pradesh,balaghat,4,4,0.0,2022-04-04,0
madhya pradesh,barwani,4,4,0.0,2022-04-04,0
madhya pradesh,betul,4,4,0.0,2022-04-04,0
madhya pradesh,bhind,4,4,0.0,2022-04-04,0
madhya pradesh,bhopal,4,4,0.0,2022-04-04,0
madhya pradesh,burhanpur,4,4,0.0,2022-04-04,0
madhya pradesh,chhatarpur,4,4,0.0,2022-04-04,0
madhya pradesh,chhindwara,4,4,0.0,2022-04-04,0
madhya pradesh,damoh,4,4,0.0,2022-04-04,0
madhya pradesh,datia,4,4,0.0,2022-04-04,0
madhya pradesh,dewas,4,4,0.0,2022-04-04,0
madhya pradesh,dhar,4,4,0.0,2022-04-04,0
madhya pradesh,dindori,4,4,0.0,2022-04-04,0
madhya pradesh,east nimar,4,4,0.0,2022-04-04,0
madhya pradesh,guna,4,4,0.0,2022-04-04,0
madhya pradesh,gwalior,4,4,0.0,2022-04-04,0
madhya pradesh,harda,4,4,0.0,2022-04-04,0
madhya pradesh,hoshangabad,4,4,0.0,2022-04-04,0
madhya pradesh,indore,4,4,0.0,2022-04-04,0
madhya pradesh,jabalpur,4,4,0.0,2022-04-04,0
madhya pradesh,jhabua,4,4,0.0,2022-04-04,0
madhya pradesh,katni,4,4,0.0,2022-04-04,0
madhya pradesh,khargone,4,4,0.0,2022-04-04,0
madhya pradesh,mandla,4,4,0.0,2022-04-04,0
madhya pradesh,mandsaur,4,4,0.0,2022-04-04,0
madhya pradesh,morena,4,4,0.0,2022-04-04,0
madhya pradesh,narsinghpur,4,4,0.0,2022-04-04,0
madhya pradesh,neemuch,4,4,0.0,2022-04-04,0
madhya pradesh,niwari,4,4,0.0,2022-04-04,0
madhya pradesh,panna,4,4,0.0,2022-04-04,0
madhya pradesh,raisen,4,4,0.0,2022-04-04,0
madhya pradesh,rajgarh,4,4,0.0,2022-04-04,0
madhya pradesh,ratlam,4,4,0.0,2022-04-04,0
madhya pradesh,rewa,4,4,0.0,2022-04-04,0
madhya pradesh,sagar,4,4,0.0,2022-04-04,0
madhya pradesh,satna,4,4,0.0,2022-04-04,0
madhya pradesh,sehore,4,4,0.0,2022-04-04,0
madhya pradesh,seoni,4,4,0.0,2022-04-04,0
madhya pradesh,shahdol,4,4,0.0,2022-04-04,0
madhya pradesh,shajapur,4,4,0.0,2022-04-04,0
madhya pradesh,sheopur,4,4,0.0,2022-04-04,0
madhya pradesh,shivpuri,4,4,0.0,2022-04-04,0
madhya pradesh,sidhi,4,4,0.0,2022-04-04,0
madhya pradesh,singrauli,4,4,0.0,2022-04-04,0
madhya pradesh,tikamgarh,4,4,0.0,2022-04-04,0
madhya pradesh,ujjain,4,4,0.0,2022-04-04,0
madhya pradesh,umaria,4,4,0.0,2022-04-04,0
madhya pradesh,vidisha,4,4,0.0,2022-04-04,0
maharashtra,ahmednagar,4,4,0.0,2022-04-04,0
maharashtra,akola,4,4,0.0,2022-04-04,0
maharashtra,amravati,4,4,0.0,2022-04-04,0
maharashtra,aurangabad,4,4,0.0,2022-04-04,0
maharashtra,beed,4,4,0.0,2022-04-04,0
maharashtra,bhandara,4,4,0.0,2022-04-04,0
maharashtra,buldhana,4,4,0.0,2022-04-04,0
maharashtra,chandrapur,4,4,0.0,2022-04-04,0
maharashtra,dhule,4,4,0.0,2022-04-04,0
maharashtra,gadchiroli,4,4,0.0,2022-04-04,0
maharashtra,gondia,4,4,0.0,2022-04-04,0
maharashtra,hingoli,4,4,0.0,2022-04-04,0
maharashtra,jalgaon,4,4,0.0,2022-04-04,0
maharashtra,jalna,4,4,0.0,2022-04-04,0
maharashtra,kolhapur,4,4,0.0,2022-04-04,0
maharashtra,latur,4,4,0.0,2022-04-04,0
maharashtra,mumbai suburban,4,4,0.0,2022-04-04,0
maharashtra,nagpur,4,4,0.0,2022-04-04,0
maharashtra,nanded,4,4,0.0,2022-04-04,0
maharashtra,nandurbar,4,4,0.0,2022-04-04,0
maharashtra,nashik,4,4,0.0,2022-04-04,1
maharashtra,osmanabad,4,4,0.00276986,2022-04-04,0
maharashtra,palghar,4,4,0.0,2022-04-04,0
maharashtra,parbhani,4,4,0.0,2022-04-04,0
maharashtra,pune,4,4,0.0,2022-04-04,0
maharashtra,raigad,4,4,0.0,2022-04-04,0
maharashtra,ratnagiri,4,4,0.0,2022-04-04,0
maharashtra,sangli,4,4,0.00182246,2022-04-04,0
maharashtra,satara,4,4,0.0,2022-04-04,0
maharashtra,sindhudurg,4,4,0.0,2022-04-04,1
maharashtra,solapur,4,4,0.0216575,2022-04-04,0
maharashtra,thane,4,4,0.0,2022-04-04,0
maharashtra,wardha,4,4,0.0,2022-04-04,0
maharashtra,washim,4,4,0.0,2022-04-04,0
maharashtra,yavatmal,4,4,0.0,2022-04-04,0
manipur,bishnupur,4,4,0.0243307,2022-04-04,0
manipur,chandel,4,4,0.00467158,2022-04-04,0
manipur,churachandpur,4,4,0.0,2022-04-04,0
manipur,imphal east,4,4,1.17369,2022-04-04,0
manipur,imphal west,4,4,0.709064,2022-04-04,0
manipur,jiribam,4,4,0.0,2022-04-04,0
manipur,kakching,4,4,0.0654567,2022-04-04,0
manipur,kamjong,4,4,4.11641,2022-04-04,0
manipur,kangpokpi,4,4,3.42003,2022-04-04,0
manipur,noney,4,4,0.00902365,2022-04-04,0
manipur,pherzawl,4,4,0.0,2022-04-04,0
manipur,senapati,4,4,9.56374,2022-04-04,0
manipur,tamenglong,4,4,1.98433,2022-04-04,0
manipur,tengnoupal,4,4,0.167582,2022-04-04,0
manipur,thoubal,4,4,0.320416,2022-04-04,0
manipur,ukhrul,4,4,8.56264,2022-04-04,0
meghalaya,east garo hills,4,4,32.4298,2022-04-04,0
meghalaya,east jaintia hills,4,4,31.9948,2022-04-04,0
meghalaya,east khasi hills,4,4,137.873,2022-04-04,1
meghalaya,north garo hills,4,4,48.7203,2022-04-04,0
meghalaya,ri bhoi,4,4,24.1698,2022-04-04,0
meghalaya,south garo hills,4,4,44.3058,2022-04-04,0
meghalaya,south west garo hills,4,4,1.97601,2022-04-04,0
meghalaya,south west khasi hills,4,4,115.695,2022-04-04,0
meghalaya,west garo hills,4,4,9.18438,2022-04-04,0
meghalaya,west jaintia hills,4,4,47.4787,2022-04-04,0
meghalaya,west khasi hills,4,4,50.9541,2022-04-04,0
mizoram,aizawl,4,4,0.0,2022-04-04,0
mizoram,champhai,4,4,0.0,2022-04-04,0
mizoram,kolasib,4,4,0.0,2022-04-04,0
mizoram,lawngtlai,4,4,0.0,2022-04-04,0
mizoram,lunglei,4,4,0.0,2022-04-04,0
mizoram,mamit,4,4,0.0,2022-04-04,0
mizoram,saiha,4,4,0.0,2022-04-04,0
mizoram,serchhip,4,4,0.0,2022-04-04,0
nagaland,dimapur,4,4,6.98381,2022-04-04,0
nagaland,kiphire,4,4,8.04532,2022-04-04,0
nagaland,kohima,4,4,10.4356,2022-04-04,0
nagaland,longleng,4,4,11.2645,2022-04-04,0
nagaland,mokokchung,4,4,8.75854,2022-04-04,0
nagaland,mon,4,4,15.3322,2022-04-04,0
nagaland,peren,4,4,4.09152,2022-04-04,0
nagaland,phek,4,4,7.07995,2022-04-04,0
nagaland,tuensang,4,4,7.7016,2022-04-04,0
nagaland,wokha,4,4,8.02198,2022-04-04,0
nagaland,zunheboto,4,4,7.96049,2022-04-04,0
odisha,anugul,4,4,0.0,2022-04-04,0
odisha,balangir,4,4,0.0,2022-04-04,0
odisha,baleshwar,4,4,0.0,2022-04-04,0
odisha,bargarh,4,4,0.0,2022-04-04,0
odisha,bhadrak,4,4,0.0,2022-04-04,0
odisha,boudh,4,4,0.0,2022-04-04,0
odisha,cuttack,4,4,0.0,2022-04-04,0
odisha,deogarh,4,4,0.0,2022-04-04,0
odisha,dhenkanal,4,4,0.0,2022-04-04,0
odisha,gajapati,4,4,0.123136,2022-04-04,0
odisha,ganjam,4,4,0.000934811,2022-04-04,0
odisha,jagatsinghapur,4,4,0.0,2022-04-04,0
odisha,jajapur,4,4,0.0,2022-04-04,0
odisha,jharsuguda,4,4,0.0,2022-04-04,0
odisha,kalahandi,4,4,0.0,2022-04-04,0
odisha,kandhamal,4,4,0.000561331,2022-04-04,0
odisha,kendrapara,4,4,0.0,2022-04-04,0
odisha,kendujhar,4,4,0.0,2022-04-04,0
odisha,khordha,4,4,0.0,2022-04-04,0
odisha,koraput,4,4,0.00577768,2022-04-04,0
odisha,malkangiri,4,4,0.443515,2022-04-04,0
odisha,mayurbhanj,4,4,0.0,2022-04-04,0
odisha,nabarangpur,4,4,0.0,2022-04-04,0
odisha,nayagarh,4,4,0.0,2022-04-04,0
odisha,nuapada,4,4,0.0,2022-04-04,0
odisha,puri,4,4,0.0,2022-04-04,0
odisha,rayagada,4,4,0.057786,2022-04-04,0
odisha,sambalpur,4,4,0.0,2022-04-04,0
odisha,sonepur,4,4,0.0,2022-04-04,0
odisha,sundargarh,4,4,0.0,2022-04-04,0
puducherry,karaikal,4,4,0.0,2022-04-04,0
puducherry,mahe,4,4,0.0,2022-04-04,0
puducherry,pondicherry,4,4,0.0,2022-04-04,0
puducherry,yanam,4,4,0.0,2022-04-04,0
punjab,amritsar,4,4,0.0,2022-04-04,0
punjab,barnala,4,4,0.0,2022-04-04,0
punjab,bathinda,4,4,0.0,2022-04-04,0
punjab,faridkot,4,4,0.0,2022-04-04,0
punjab,fatehgarh sahib,4,4,0.0,2022-04-04,0
punjab,fazilka,4,4,0.0,2022-04-04,0
punjab,firozepur,4,4,0.0,2022-04-04,0
punjab,gurdaspur,4,4,0.0,2022-04-04,0
punjab,hoshiarpur,4,4,0.0,2022-04-04,0
punjab,jalandhar,4,4,0.0,2022-04-04,0
punjab,kapurthala,4,4,0.0,2022-04-04,0
punjab,ludhiana,4,4,0.0,2022-04-04,0
punjab,mansa,4,4,0.0,2022-04-04,0
punjab,moga,4,4,0.0,2022-04-04,0
punjab,pathankot,4,4,0.0,2022-04-04,0
punjab,patiala,4,4,0.0,2022-04-04,0
punjab,rupnagar,4,4,0.0,2022-04-04,0
punjab,s.a.s nagar,4,4,0.0,2022-04-04,0
punjab,sangrur,4,4,0.0,2022-04-04,0
punjab,shahid bhagat singh nagar,4,4,0.0,2022-04-04,0
punjab,sri muktsar sahib,4,4,0.0,2022-04-04,0
punjab,tarn taran,4,4,0.0,2022-04-04,0
rajasthan,ajmer,4,4,0.0,2022-04-04,0
rajasthan,alwar,4,4,0.0,2022-04-04,0
rajasthan,banswara,4,4,0.0,2022-04-04,0
rajasthan,baran,4,4,0.0,2022-04-04,0
rajasthan,barmer,4,4,0.0,2022-04-04,0
rajasthan,bharatpur,4,4,0.0,2022-04-04,0
rajasthan,bhilwara,4,4,0.0,2022-04-04,0
rajasthan,bikaner,4,4,0.0,2022-04-04,0
rajasthan,bundi,4,4,0.0,2022-04-04,0
rajasthan,chittorgarh,4,4,0.0,2022-04-04,0
rajasthan,churu,4,4,0.0,2022-04-04,0
rajasthan,dausa,4,4,0.0,2022-04-04,0
rajasthan,dholpur,4,4,0.0,2022-04-04,0
rajasthan,dungarpur,4,4,0.0,2022-04-04,0
rajasthan,ganganagar,4,4,0.0,2022-04-04,0
rajasthan,hanumangarh,4,4,0.0,2022-04-04,0
rajasthan,jaipur,4,4,0.0,2022-04-04,0
rajasthan,jaisalmer,4,4,0.0,2022-04-04,0
rajasthan,jalore,4,4,0.0,2022-04-04,0
rajasthan,jhalawar,4,4,0.0,2022-04-04,0
rajasthan,jhunjhunu,4,4,0.0,2022-04-04,0
rajasthan,jodhpur,4,4,0.0,2022-04-04,0
rajasthan,karauli,4,4,0.0,2022-04-04,0
rajasthan,kota,4,4,0.0,2022-04-04,0
rajasthan,nagaur,4,4,0.0,2022-04-04,0
rajasthan,pali,4,4,0.0,2022-04-04,0
rajasthan,pratapgarh,4,4,0.0,2022-04-04,0
rajasthan,rajsamand,4,4,0.0,2022-04-04,0
rajasthan,sawai madhopur,4,4,0.0,2022-04-04,0
rajasthan,sikar,4,4,0.0,2022-04-04,0
rajasthan,sirohi,4,4,0.0,2022-04-04,0
rajasthan,tonk,4,4,0.0,2022-04-04,0
rajasthan,udaipur,4,4,0.0,2022-04-04,0
sikkim,east district,4,4,19.7541,2022-04-04,0
sikkim,north district,4,4,41.2629,2022-04-04,0
sikkim,south district,4,4,22.9813,2022-04-04,0
sikkim,west district,4,4,28.6137,2022-04-04,0
tamil nadu,ariyalur,4,4,0.0,2022-04-04,0
tamil nadu,chengalpattu,4,4,0.0,2022-04-04,0
tamil nadu,chennai,4,4,0.0,2022-04-04,0
